Acousticness,Album,Album Type,Artist,Danceability,Date,Energy,Explicit,Genre,Instrumentalness,Key,Label,Length,Liveness,Loudness,Speechiness,Tempo,Track,Track Number,Valence
0.129,Amanecer (Remixed),album,Bomba Estéreo,0.764,2016-12-16,0.59,0.0,"['cumbia', 'latin alternative', 'latin electronica', 'nu-cumbia']",0.00847,7.0,Sony Music Latin,251773.0,0.0851,-4.292,0.0395,99.996,To My Love - Tainy Remix,9.0,0.281
0.0944,A Love Letter To You 2,album,Trippie Redd,0.614,2017-10-06,0.582,1.0,"['rap', 'trap music']",0.0,0.0,Strainge Entertainment,223138.0,0.227,-5.703,0.0488,143.017,In Too Deep,3.0,0.153
0.619,In The Lonely Hour (Drowning Shadows Edition),album,Sam Smith,0.457,2015-11-06,0.382,0.0,['pop'],3.75e-06,1.0,UMG-EMI,162732.0,0.1,-8.483,0.0678,149.825,Make It To Me,14.0,0.262
0.0576,El Clavo (Remix),single,Prince Royce,0.789,2018-05-11,0.797,0.0,"['bachata', 'latin', 'latin pop', 'merengue urbano', 'pop', 'reggaeton', 'tropical']",0.0,11.0,Sony Music Latin,171337.0,0.104,-2.726,0.114,162.079,El Clavo - Remix,1.0,0.73
0.0189,Mi Mala (Remix),single,Mau y Ricky,0.735,2018-02-09,0.652,0.0,['latin pop'],0.0,5.0,Sony Music Latin,255600.0,0.15,-4.426,0.236,171.98,Mi Mala - Remix,1.0,0.776
0.0306,Exis,single,Roy Woods,0.69,2015-07-31,0.502,1.0,"['canadian hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap music', 'trap soul']",0.0,0.0,OVO Sound/Warner Bros.,226632.0,0.145,-7.077,0.0638,86.185,Get You Good,4.0,0.329
0.187,What A Beautiful Name,single,Hillsong Worship,0.423,2017-01-06,0.502,0.0,['worship'],0.0,2.0,Hillsong (HIL),238200.0,0.108,-5.924,0.0293,135.858,What A Beautiful Name,1.0,0.0974
0.786,Goodbye & Good Riddance,album,Juice WRLD,0.637,2018-05-23,0.476,1.0,"['rap', 'trap music']",4.27e-06,1.0,Juice WRLD Mixtape / ISR P&D,64194.0,0.939,-18.382,0.544,91.872,Betrayal - Skit,6.0,0.262
0.0343,Skin: The Remixes,album,Flume,0.482,2017-04-07,0.769,1.0,"['australian alternative rock', 'australian dance', 'downtempo', 'pop']",0.00498,6.0,Mom+Pop,267200.0,0.0953,-4.473,0.0549,149.69,Say It - Illenium Remix,13.0,0.427
0.429,Make Luv,single,Brent Faiyaz,0.653,2018-02-09,0.414,0.0,"['indie r&b', 'pop', 'r&b', 'trap soul']",5.13e-05,8.0,Lost Kids / Human Re Sources,193309.0,0.114,-9.079,0.243,143.828,Make Luv,1.0,0.261
0.263,The Incredible True Story,album,Logic,0.488,2015-11-13,0.774,1.0,"['hip hop', 'pop rap', 'rap']",0.00104,6.0,Universal Music Group,287400.0,0.296,-2.763,0.252,74.893,Fade Away,2.0,0.526
0.801,the broken hearts club,single,gnash,0.62,2018-03-30,0.288,0.0,"['pop', 'post-teen pop']",0.0,4.0,:): / Atlantic,184467.0,0.344,-9.431,0.123,100.385,the broken hearts club,1.0,0.691
0.031,Reverse (Ft. G-Eazy),single,Vic Mensa,0.836,2018-06-08,0.703,1.0,"['hip hop', 'indie r&b', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",0.0,0.0,Roc Nation/Capitol - Vic Mensa,211893.0,0.124,-4.731,0.106,144.959,Reverse (Ft. G-Eazy),1.0,0.211
0.196,Joyride,album,Tinashe,0.748,2018-04-13,0.658,1.0,"['dance pop', 'indie r&b', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",0.00642,7.0,RCA Records Label,199626.0,0.109,-4.656,0.0526,143.954,No Drama,3.0,0.448
0.0734,All I Think About Is You,single,Ansel Elgort,0.287,2017-06-23,0.759,0.0,"['indie poptimism', 'pop', 'post-teen pop']",0.0,1.0,Island Records,188186.0,0.11,-4.666,0.149,195.708,All I Think About Is You,1.0,0.481
0.00482,SR3MM,album,Rae Sremmurd,0.833,2018-05-04,0.57,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",3.51e-06,8.0,Mike WiLL Made-It,232862.0,0.164,-6.592,0.116,152.044,T'd Up - From SR3MM,9.0,0.113
0.112,Like A Soccer Mom,single,Ski Mask The Slump God,0.78,2017-03-06,0.654,1.0,"['rap', 'trap music', 'underground hip hop']",0.0,10.0,Ski Mask The Slump God,109818.0,0.12,-7.641,0.076,140.007,Like A Soccer Mom,1.0,0.713
0.523,Love Yourself 承 'Her',album,BTS,0.476,2017-09-18,0.581,0.0,['k-pop'],0.0,8.0,Bighit Entertainment,139971.0,0.201,-8.795,0.12,129.568,Intro: Serendipity,1.0,0.282
0.794,EVERYBODY,album,Chris Janson,0.485,2017-09-22,0.306,0.0,"['contemporary country', 'country road', 'lift kit', 'modern country rock', 'redneck']",0.0,0.0,Warner Bros.,207266.0,0.122,-8.431,0.0409,203.729,Drunk Girl,12.0,0.224
0.000175,When It's Dark Out,album,G-Eazy,0.537,2015-12-04,0.624,1.0,"['indie pop rap', 'pop', 'rap']",2.2e-06,11.0,BPG/RVG/RCA Records,127426.0,0.116,-8.794,0.325,102.315,Calm Down,8.0,0.409
0.033,Reasons,single,Khalid,0.76,2016-12-02,0.497,0.0,"['indie r&b', 'pop']",0.0,5.0,"Right Hand Music Group, LLC/RCA Records",232024.0,0.0885,-7.838,0.147,128.062,Reasons,1.0,0.205
0.799,Ctrl,album,SZA,0.603,2017-06-09,0.606,1.0,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.0,9.0,Top Dawg Entertainment/RCA Records,161613.0,0.391,-6.634,0.114,80.176,Go Gina,7.0,0.463
0.0298,Love Yourself 承 'Her',album,BTS,0.651,2017-09-18,0.756,0.0,['k-pop'],0.0,8.0,Bighit Entertainment,227191.0,0.396,-4.388,0.0762,121.96,Best Of Me,3.0,0.473
0.16,Good Girl,single,Dustin Lynch,0.711,2018-05-05,0.696,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,7.0,Broken Bow Records,189533.0,0.17,-5.05,0.0871,80.512,Good Girl,1.0,0.694
0.281,The Perfect LUV Tape,album,Lil Uzi Vert,0.747,2016-08-10,0.553,1.0,"['pop', 'rap', 'trap music']",0.0,1.0,Generation Now/Atlantic,191033.0,0.117,-7.294,0.117,141.888,SideLine Watching (Hold Up),5.0,0.262
0.369,Dime,single,Revol,0.772,2018-03-23,0.66,0.0,"['reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",0.0,11.0,Universal Music Latino,284626.0,0.119,-5.067,0.115,135.956,Dime,1.0,0.422
0.000325,Thunder & Rain Relaxation,single,Thunderstorm Sound Bank,0.145,2017-01-09,0.275,0.0,['environmental'],0.985,1.0,Thunder Records,191780.0,0.418,-20.182,0.0636,105.263,Monsun Thunderstorm,3.0,0.0326
0.00272,Death Of A Bachelor,album,Panic! At The Disco,0.506,2016-01-15,0.817,0.0,"['emo', 'modern rock', 'pop punk', 'vegas indie']",0.0,11.0,Decaydance/Fueled By Ramen,208706.0,0.0486,-5.051,0.0335,109.952,House Of Memories,10.0,0.506
0.425,idle,single,Jeremy Zucker,0.759,2017-10-27,0.358,1.0,['pop'],0.0,4.0,Universal Records,189800.0,0.288,-8.326,0.0707,138.057,talk is overrated,1.0,0.679
0.656,At What Cost,album,GoldLink,0.885,2017-03-24,0.595,1.0,"['hip hop', 'indie r&b', 'pop rap', 'rap', 'underground hip hop']",4.42e-06,7.0,Squaaash Club/RCA Records,183760.0,0.105,-5.487,0.286,148.034,Herside Story,6.0,0.754
0.132,"Pretty Boy, Dirty Boy",album,Maluma,0.73,2015-10-30,0.701,0.0,['reggaeton'],0.0,5.0,Sony Music Latin,207306.0,0.151,-5.885,0.106,175.95,Borro Cassette,1.0,0.785
0.0325,Golden Hour,album,Kacey Musgraves,0.725,2018-03-30,0.674,0.0,"['contemporary country', 'country dawn']",3.55e-06,11.0,MCA Nashville,213693.0,0.0531,-5.254,0.0363,120.057,High Horse,11.0,0.773
0.000856,Gospel,single,Rich Brian,0.681,2017-05-12,0.659,1.0,"['indonesian hip hop', 'underground hip hop']",8.17e-06,9.0,88rising / EMPIRE,173294.0,0.11,-6.405,0.268,156.004,Gospel,1.0,0.225
0.653,Bcos U Will Never B Free,album,Rex Orange County,0.61,2016-11-07,0.305,1.0,['indie r&b'],0.0,4.0,Rex Orange County,206974.0,0.103,-14.037,0.053,113.818,Corduroy Dreams,4.0,0.222
0.0398,A Moment Apart,album,ODESZA,0.294,2017-09-08,0.697,0.0,"['chillwave', 'ninja']",0.00011,6.0,Counter Records,232936.0,0.136,-6.029,0.128,160.566,Falls (feat. Sasha Sloan),14.0,0.183
0.729,Sunset Lover,single,Petit Biscuit,0.783,2015,0.467,0.0,['tropical house'],0.809,6.0,Petit Biscuit,237792.0,0.109,-9.474,0.0503,90.838,Sunset Lover,1.0,0.236
0.581,Que Bendición,album,Banda Sinaloense MS de Sergio Lizárraga,0.756,2016-02-05,0.526,0.0,"['banda', 'norteno', 'regional mexican']",1.08e-05,8.0,Lizos Music,176800.0,0.0875,-5.379,0.0408,144.942,Me Vas a Extrañar,3.0,0.94
0.125,Jordan Belfort,single,Wes Walker,0.86,2015-08-26,0.719,1.0,['deep underground hip hop'],0.0,11.0,Atlantic Records,207911.0,0.0799,-4.325,0.33,160.049,Jordan Belfort,1.0,0.496
0.0838,Until Death Call My Name,album,YoungBoy Never Broke Again,0.763,2018-04-27,0.604,1.0,['trap music'],0.0,1.0,"Never Broke Again, LLC",116756.0,0.261,-5.754,0.114,147.893,Rags To Riches,13.0,0.18
0.0578,Last To Leave (feat. Caroline Ailin),single,Louis The Child,0.75,2017-12-08,0.602,0.0,"['edm', 'indie poptimism', 'pop', 'tropical house']",0.000226,0.0,Louis The Child / Interscope,180147.0,0.102,-6.404,0.179,94.247,Last To Leave (feat. Caroline Ailin),1.0,0.576
0.0461,Feelins,single,PnB Rock,0.626,2017-07-28,0.782,1.0,"['pop', 'rap', 'trap music']",0.0,6.0,Atlantic Records,221000.0,0.0948,-4.046,0.223,150.133,Feelins,1.0,0.676
0.0102,joy.,single,for KING & COUNTRY,0.68,2018-05-18,0.536,0.0,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",0.00105,5.0,Word Records,233946.0,0.113,-6.669,0.0582,119.958,joy.,1.0,0.417
0.00112,Campfire,single,Aminé,0.885,2018-04-06,0.365,1.0,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'rap']",0.0,6.0,Universal Records,135013.0,0.264,-14.107,0.263,100.048,Campfire,1.0,0.637
0.162,American Boyfriend: A Suburban Love Story,album,Kevin Abstract,0.59,2016-11-18,0.498,1.0,"['hip hop', 'indie r&b', 'rap']",0.0,9.0,"QUESTION EVERYTHING, INC. / EMPIRE",194336.0,0.0947,-6.845,0.0827,80.022,Empty,1.0,0.504
0.191,The Perfect Red Velvet - The 2nd Album Repackage,album,Red Velvet,0.714,2018-01-29,0.736,0.0,"['dance pop', 'k-pop']",0.0,2.0,SM Entertainment,210817.0,0.0553,-3.801,0.0457,149.985,Bad Boy,1.0,0.814
0.0337,COSMIC,album,Bazzi,0.68,2018-04-12,0.779,0.0,"['pop', 'post-teen pop']",4.02e-06,5.0,iamcosmic,132078.0,0.112,-5.834,0.0532,91.963,Gone,9.0,0.355
0.316,Dear Evan Hansen (Original Broadway Cast Recording),compilation,Ben Platt,0.549,2017-02-03,0.705,0.0,['hollywood'],0.0,9.0,Atlantic Records,236360.0,0.12,-5.563,0.0564,146.024,Waving Through A Window,2.0,0.52
0.308,Rogue Waves,single,Miguel,0.529,2016-02-26,0.894,0.0,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",5.38e-06,2.0,ByStorm Entertainment/RCA Records,253346.0,0.254,-3.599,0.0412,108.024,waves - Tame Impala Remix,1.0,0.543
0.0375,Dirty Computer,album,Janelle Monáe,0.672,2018-04-27,0.291,1.0,"['indie r&b', 'neo soul', 'pop']",3.89e-06,8.0,Bad Boy Records,240426.0,0.0925,-7.843,0.0897,100.961,Pynk (feat. Grimes),7.0,0.417
0.221,Thick Niggas and Anime Tiddies,single,Dbangz,0.897,2017-08-12,0.449,1.0,['vapor trap'],0.0,1.0,We Goin' Innn! Entertainment,90122.0,0.103,-9.295,0.429,135.97,Thick Niggas and Anime Tiddies,1.0,0.707
0.671,Spotify Singles,single,Luke Combs,0.742,2018-03-07,0.363,0.0,"['contemporary country', 'country road']",1.43e-06,1.0,River House Artists/Columbia Nashville,260862.0,0.145,-8.188,0.0282,130.921,Dive - Recorded At Sound Stage Nashville,2.0,0.351
0.565,My Moment,album,Tee Grizzley,0.895,2017-04-07,0.698,1.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,300 Entertainment,193019.0,0.305,-6.575,0.207,99.998,No Effort,5.0,0.325
0.0129,SR3MM,album,Rae Sremmurd,0.898,2018-05-04,0.751,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,Mike WiLL Made-It,246449.0,0.363,-4.646,0.148,129.972,Up In My Cocina - From SR3MM,1.0,0.462
0.411,Positive,single,PENTAGON,0.74,2018-04-02,0.804,0.0,['k-pop'],0.0,3.0,CUBE ENTERTAINMENT,198795.0,0.0578,-2.187,0.0546,150.013,Shine,2.0,0.791
0.271,Hamilton (Original Broadway Cast Recording),compilation,Lin-Manuel Miranda,0.646,2015-09-25,0.438,0.0,['show tunes'],0.0,8.0,Atlantic Records,156630.0,0.0945,-10.837,0.808,160.433,"Aaron Burr, Sir",2.0,0.524
0.101,Nation Of Two,album,Vance Joy,0.733,2018-02-23,0.663,0.0,['pop'],6.98e-06,5.0,Atlantic Records,215493.0,0.0694,-5.766,0.0322,127.974,Lay It On Me,2.0,0.53
0.00162,Harder Than Ever,album,Lil Baby,0.818,2018-05-18,0.579,1.0,"['rap', 'southern hip hop', 'trap music']",0.0,0.0,"Quality Control Music, LLC",93337.0,0.151,-7.699,0.207,121.025,Intro,1.0,0.311
0.222,Soy Peor Remix,single,Bad Bunny,0.819,2017-06-22,0.457,1.0,"['reggaeton', 'trap latino']",0.0,0.0,Rimas Music LLC.,324827.0,0.128,-6.962,0.135,115.997,"Soy Peor Remix (feat. J Balvin, Ozuna & Arcangel)",1.0,0.273
0.196,Xanarchy,single,Lil Xan,0.697,2017-07-07,0.726,1.0,['underground hip hop'],2.42e-06,0.0,CIU Records,148950.0,0.704,-5.204,0.22,161.997,Xanarchy,1.0,0.85
0.0919,LANY,album,LANY,0.756,2017-06-30,0.465,0.0,['pop'],0.0,1.0,Polydor,203650.0,0.241,-6.807,0.094,95.98,Super Far,3.0,0.483
0.334,The Story of Us,album,Quinn XCII,0.731,2017-09-15,0.588,0.0,"['indie pop rap', 'pop', 'pop rap']",0.0,3.0,Columbia,235720.0,0.278,-5.217,0.0749,80.019,Always Been You,11.0,0.449
0.973,17,album,XXXTENTACION,0.461,2017-08-25,0.0279,1.0,[],0.00226,0.0,Bad Vibes Forever / EMPIRE,86826.0,0.169,-21.992,0.0412,88.388,Dead Inside (Interlude),7.0,0.354
0.151,Savage (feat. Flux Pavilion & MAX),single,Whethan,0.679,2016-12-06,0.662,0.0,"['edm', 'electronic trap', 'indie poptimism', 'pop', 'tropical house']",0.0,7.0,Big Beat Records,205333.0,0.376,-5.861,0.0773,90.054,Savage (feat. Flux Pavilion & MAX),1.0,0.365
0.0107,From The Fires,album,Greta Van Fleet,0.579,2017-11-10,0.957,0.0,"['garage rock', 'modern hard rock']",0.158,4.0,Universal Music Group,180640.0,0.263,-2.94,0.0521,123.993,Highway Tune,5.0,0.515
0.00994,reputation,album,Taylor Swift,0.678,2017-11-10,0.703,0.0,"['dance pop', 'pop', 'post-teen pop']",5.97e-06,0.0,"Big Machine Records, LLC",214320.0,0.0455,-7.849,0.0378,110.018,King Of My Heart,10.0,0.298
0.137,Alone (Calvin Harris Remix) (Feat. Stefflon Don),single,Halsey,0.829,2018-04-20,0.819,0.0,"['dance pop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",0.00792,2.0,"Capitol Records, LLC",199199.0,0.282,-3.43,0.131,123.944,Alone (Calvin Harris Remix) (Feat. Stefflon Don),1.0,0.35
0.00826,The Divine Feminine,album,Mac Miller,0.836,2016-09-16,0.67,1.0,"['hip hop', 'pop rap', 'rap']",0.000355,5.0,Warner Bros.,305350.0,0.0837,-6.907,0.23,107.018,Dang! (feat. Anderson .Paak),2.0,0.556
0.0755,Why Don't You Come On,single,DJDS,0.693,2017-08-29,0.674,0.0,[],1.42e-06,1.0,Loma Vista Recordings,199980.0,0.194,-5.58,0.0626,128.096,Why Don't You Come On,1.0,0.316
0.0846,What is Love?,single,TWICE,0.573,2018-04-09,0.91,0.0,['k-pop'],0.0,8.0,JYP Entertainment,208238.0,0.266,-1.578,0.064,169.982,What is Love?,1.0,0.602
0.391,Hamilton (Original Broadway Cast Recording),compilation,Jonathan Groff,0.607,2015-09-25,0.467,0.0,"['hollywood', 'show tunes']",0.0,0.0,Atlantic Records,208321.0,0.132,-7.556,0.0581,121.741,You'll Be Back,7.0,0.434
0.675,Culpable Tu,single,Alta Consigna,0.508,2016-07-26,0.361,0.0,"['regional mexican', 'regional mexican pop']",1.42e-05,2.0,Rancho Humilde,231760.0,0.147,-7.538,0.0286,135.102,Culpable Tu,1.0,0.611
0.19,Rich Love,single,OneRepublic,0.567,2017-07-14,0.874,0.0,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop quebecois', 'pop rap', 'pop rock']",0.0,1.0,Mosley / Interscope,201256.0,0.364,-3.558,0.3,104.985,Rich Love (with Seeb),1.0,0.471
0.0159,Man Enough Now,single,Chris Bandi,0.591,2016-09-30,0.577,0.0,[],0.0,2.0,Chris Bandi,185474.0,0.162,-6.107,0.0331,156.107,Man Enough Now,1.0,0.502
0.0121,White Wine,single,Lil Peep,0.675,2017-06-08,0.574,1.0,"['emo rap', 'underground hip hop']",1.11e-05,6.0,Lil Peep,155693.0,0.108,-8.066,0.0559,135.037,White Wine,1.0,0.482
0.991,Man In The Moon,single,Wilma Harrods,0.439,2017-02-02,0.0535,0.0,[],0.96,10.0,Wilma Harrods,152958.0,0.11,-21.144,0.0746,69.682,Man In The Moon,1.0,0.472
0.00149,17,single,MK,0.703,2017-09-01,0.832,0.0,"['deep groove house', 'disco house', 'house', 'tropical house']",0.127,0.0,Columbia,196489.0,0.0696,-7.202,0.0689,122.029,17,1.0,0.667
0.0531,Life Changes,album,Thomas Rhett,0.544,2017-09-08,0.654,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,5.0,The Valory Music Co.,193680.0,0.137,-5.494,0.0297,142.057,Grave,14.0,0.602
0.549,Una Lady Como Tú,single,Manuel Turizo,0.788,2017-04-10,0.477,0.0,"['colombian pop', 'latin', 'pop', 'reggaeton', 'tropical']",0.0,4.0,Sony Music Latin/La Industria,213026.0,0.349,-7.348,0.0434,94.983,Una Lady Como Tú,1.0,0.86
0.506,Dark Side Of The Clouds,album,$uicideBoy$,0.718,2016-02-03,0.652,1.0,['underground hip hop'],5.26e-06,2.0,"G59 Records, LLC",126850.0,0.0899,-6.854,0.0691,105.954,Antarctica,11.0,0.361
0.066,BADLANDS,album,Halsey,0.51,2015-08-28,0.819,0.0,"['dance pop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",0.0,1.0,0073-30837,249499.0,0.0794,-4.805,0.0613,100.063,Colors,6.0,0.528
0.54,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),single,Arcangel,0.815,2016-09-30,0.514,1.0,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",0.0,6.0,Hear This Music,264000.0,0.611,-9.446,0.361,120.054,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),1.0,0.623
0.25,Bishop Briggs,single,Bishop Briggs,0.723,2017-04-14,0.486,0.0,['modern alternative rock'],3.07e-06,2.0,Teleport Records / Island Records,214280.0,0.0903,-6.69,0.0498,62.481,River,1.0,0.581
0.00281,I'm a Mess,single,Bebe Rexha,0.63,2018-06-15,0.694,0.0,"['dance pop', 'edm', 'pop', 'post-teen pop']",0.0,11.0,Warner Bros.,195519.0,0.0719,-6.257,0.0253,97.005,I'm a Mess,1.0,0.216
0.057,Tranquility Base Hotel & Casino,album,Arctic Monkeys,0.714,2018-05-11,0.585,0.0,"['garage rock', 'modern rock', 'permanent wave', 'sheffield indie']",0.00444,8.0,Domino Recording Co,208640.0,0.144,-4.57,0.0419,77.104,One Point Perspective,2.0,0.842
0.006,MEMORIES DON'T DIE,album,Tory Lanez,0.72,2018-03-02,0.504,1.0,"['canadian hip hop', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.0,7.0,Mad Love/Interscope Records,243173.0,0.467,-7.827,0.276,79.998,Real Thing (feat. Future),7.0,0.39
0.071,Handwritten,album,Shawn Mendes,0.66,2015-04-14,0.61,0.0,"['canadian pop', 'pop', 'viral pop']",0.0,10.0,Universal Music Group,214533.0,0.11,-4.999,0.0314,114.05,Life Of The Party,1.0,0.138
0.127,Isolation,album,Kali Uchis,0.745,2018-04-06,0.672,0.0,"['colombian pop', 'indie r&b', 'pop']",0.0,9.0,Virgin EMI,177697.0,0.103,-5.738,0.0346,108.031,Just A Stranger (feat. Steve Lacy),3.0,0.641
0.00107,ONE NIGHT IN PARIS,album,Paris,0.712,2018-04-25,0.731,1.0,"['emo rap', 'vapor trap']",0.0,9.0,300 Entertainment,190893.0,0.219,-4.555,0.0335,118.016,GONE (feat. Trippie Redd),3.0,0.876
0.613,Fallingwater,single,Maggie Rogers,0.388,2018-05-23,0.322,0.0,[],0.000534,2.0,Capitol Records (US1A),270094.0,0.0887,-8.933,0.0356,86.739,Fallingwater,1.0,0.454
0.269,Ctrl,album,SZA,0.622,2017-06-09,0.532,1.0,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",5.37e-05,0.0,Top Dawg Entertainment/RCA Records,253586.0,0.158,-7.143,0.128,76.459,Normal Girl,12.0,0.364
0.386,After You,single,Tay-K,0.769,2018-04-27,0.427,1.0,"['rap', 'trap music', 'underground hip hop', 'vapor trap']",0.0,0.0,88 Classic,135413.0,0.0731,-6.105,0.316,149.956,After You,1.0,0.0393
